,score,length,group
7052,0.9703070521354676,-2,CPO-Meditron_Mol
7053,0.0007526857079938,0,CPO-Meditron_Mol
7054,0.0006009486387483,-1,CPO-Meditron_Mol
7055,9.73568021436222e-05,2,CPO-Meditron_Mol
7056,0.0001305648183915,6,CPO-Meditron_Mol
7057,0.0003757749509532,-9,CPO-Meditron_Mol
7058,0.9929379820823668,4,CPO-Meditron_Mol
7059,7.639568502781913e-05,-5,CPO-Meditron_Mol
7060,0.0006720835226587,0,CPO-Meditron_Mol
7061,7.761603046674281e-05,-5,CPO-Meditron_Mol
7062,0.9984586238861084,1,CPO-Meditron_Mol
7063,0.0020177599508315,0,CPO-Meditron_Mol
7064,0.0003750996256712,-1,CPO-Meditron_Mol
7065,0.9858732223510742,-7,CPO-Meditron_Mol
7066,0.0007887417450547,-8,CPO-Meditron_Mol
7067,0.0001878654147731,-2,CPO-Meditron_Mol
7068,0.0006507127545773,-6,CPO-Meditron_Mol
7069,0.0017416247865185,3,CPO-Meditron_Mol
7070,0.000197237721295,3,CPO-Meditron_Mol
7071,0.0004646602028515,-24,CPO-Meditron_Mol
7072,0.0007941275835037,-9,CPO-Meditron_Mol
7073,0.0014025025302544,-9,CPO-Meditron_Mol
7074,0.0006041505257599,0,CPO-Meditron_Mol
7075,0.0862802937626838,-9,CPO-Meditron_Mol
7076,0.0016714985249564,-15,CPO-Meditron_Mol
7077,0.9211533069610596,-1,CPO-Meditron_Mol
7078,0.9997637867927552,-28,CPO-Meditron_Mol
7079,0.0030816991347819,-5,CPO-Meditron_Mol
7080,0.0001345971104456,-1,CPO-Meditron_Mol
7081,0.0001646160526433,9,CPO-Meditron_Mol
7082,0.0002818918437696,-8,CPO-Meditron_Mol
7083,0.0008028542506508,0,CPO-Meditron_Mol
7084,0.0002133561647497,-3,CPO-Meditron_Mol
7085,0.0001575465721543,0,CPO-Meditron_Mol
7086,0.0017857963684946,-1,CPO-Meditron_Mol
7087,0.0004411726549733,-3,CPO-Meditron_Mol
7088,0.000371144269593,-1,CPO-Meditron_Mol
7089,0.0015217709587886,-10,CPO-Meditron_Mol
7090,0.0004135957860853,-8,CPO-Meditron_Mol
7091,0.0002486748271621,-8,CPO-Meditron_Mol
7092,0.0001544777478557,-1,CPO-Meditron_Mol
7093,8.21874346002005e-05,8,CPO-Meditron_Mol
7094,0.0004484895616769,-8,CPO-Meditron_Mol
7095,9.664568642619996e-05,1,CPO-Meditron_Mol
7096,0.0001561923127155,-6,CPO-Meditron_Mol
7097,0.0001285625621676,9,CPO-Meditron_Mol
7098,0.999052345752716,-12,CPO-Meditron_Mol
7099,7.053116132738069e-05,4,CPO-Meditron_Mol
7100,0.0004315679834689,-9,CPO-Meditron_Mol
7101,0.9966970682144164,1,CPO-Meditron_Mol
7102,0.0116812512278556,-15,CPO-Meditron_Mol
7103,0.0008551004575565,-9,CPO-Meditron_Mol
7104,0.0005504330620169,4,CPO-Meditron_Mol
7105,0.0006909109652042,-1,CPO-Meditron_Mol
7106,0.0020335286390036,-7,CPO-Meditron_Mol
7107,0.9956419467926024,0,CPO-Meditron_Mol
7108,0.0006761270342394,-1,CPO-Meditron_Mol
7109,0.0001463047228753,2,CPO-Meditron_Mol
7110,0.0018929404905065,-1,CPO-Meditron_Mol
7111,0.0036085708998143,-2,CPO-Meditron_Mol
7112,0.0134694306179881,0,CPO-Meditron_Mol
7113,0.0029063180554658,-5,CPO-Meditron_Mol
7114,0.0012450655922293,0,CPO-Meditron_Mol
7115,0.0001544777478557,-1,CPO-Meditron_Mol
7116,0.0010593847837299,-4,CPO-Meditron_Mol
7117,0.0003564470389392,-2,CPO-Meditron_Mol
7118,0.0009886784246191,-1,CPO-Meditron_Mol
7119,0.0002973061054944,3,CPO-Meditron_Mol
7120,0.0001678057160461,-2,CPO-Meditron_Mol
7121,0.0027832551859319,-2,CPO-Meditron_Mol
7122,0.0002031099284067,-12,CPO-Meditron_Mol
7123,0.0001544777478557,-1,CPO-Meditron_Mol
7124,2.924372529378161e-05,-13,CPO-Meditron_Mol
7125,0.0090526519343256,-9,CPO-Meditron_Mol
7126,0.0004033843288198,-9,CPO-Meditron_Mol
7127,0.0011236009886488,-1,CPO-Meditron_Mol
7128,0.0003881845623254,-9,CPO-Meditron_Mol
7129,0.0117822028696537,-6,CPO-Meditron_Mol
7130,0.0003815833770204,-1,CPO-Meditron_Mol
7131,0.0001060692447936,8,CPO-Meditron_Mol
7132,0.0002864148700609,1,CPO-Meditron_Mol
7133,0.0002730465494096,4,CPO-Meditron_Mol
7134,0.000431127671618,-6,CPO-Meditron_Mol
7135,0.9986079335212708,-16,CPO-Meditron_Mol
7136,0.0004277294210623,1,CPO-Meditron_Mol
7137,0.0008428513538092,-9,CPO-Meditron_Mol
7138,0.9994919300079346,11,CPO-Meditron_Mol
7139,0.0009013611706905,2,CPO-Meditron_Mol
7140,0.0003702084650285,-6,CPO-Meditron_Mol
7141,8.636783604742959e-05,7,CPO-Meditron_Mol
7142,0.0005543262232095,-4,CPO-Meditron_Mol
7143,0.000424986181315,0,CPO-Meditron_Mol
7144,0.006179298274219,5,CPO-Meditron_Mol
7145,0.0007199810352176,-3,CPO-Meditron_Mol
7146,0.0001827257947297,-1,CPO-Meditron_Mol
7147,0.007668693549931,-1,CPO-Meditron_Mol
7148,0.9994412064552308,4,CPO-Meditron_Mol
7149,0.0004765455378219,3,CPO-Meditron_Mol
7150,0.000438880175352,0,CPO-Meditron_Mol
7151,0.0036841221153736,4,CPO-Meditron_Mol
7152,0.035695306956768,-10,CPO-Meditron_Mol
7153,0.000510650279466,1,CPO-Meditron_Mol
7154,0.0001299144059885,-6,CPO-Meditron_Mol
7155,0.0001544777478557,-1,CPO-Meditron_Mol
7156,0.0006292455946095,-11,CPO-Meditron_Mol
7157,0.0002555674000177,-4,CPO-Meditron_Mol
7158,0.0005115406238473,-8,CPO-Meditron_Mol
7159,0.0043597975745797,9,CPO-Meditron_Mol
7160,0.0009154207655228,-1,CPO-Meditron_Mol
7161,0.0001956540218088,-2,CPO-Meditron_Mol
7162,0.0011197159765288,-8,CPO-Meditron_Mol
7163,0.0008120581624098,0,CPO-Meditron_Mol
7164,0.9999239444732666,-5,CPO-Meditron_Mol
7165,0.0012000423157587,7,CPO-Meditron_Mol
7166,0.0001509916328359,-2,CPO-Meditron_Mol
7167,0.0005153106176294,-2,CPO-Meditron_Mol
7168,0.0005121180438436,-1,CPO-Meditron_Mol
7169,0.9988654851913452,-1,CPO-Meditron_Mol
7170,0.9992157220840454,-14,CPO-Meditron_Mol
7171,0.0001327167847193,9,CPO-Meditron_Mol
7172,0.999835729598999,9,CPO-Meditron_Mol
7173,0.000503577874042,-2,CPO-Meditron_Mol
7174,0.999925136566162,12,CPO-Meditron_Mol
7175,0.0008253607084043,-9,CPO-Meditron_Mol
7176,0.0002229687088401,-6,CPO-Meditron_Mol
7177,0.0002916945959441,-24,CPO-Meditron_Mol
7178,0.0018563132034614,-8,CPO-Meditron_Mol
7179,0.0166398920118808,0,CPO-Meditron_Mol
7180,0.000792572798673,-1,CPO-Meditron_Mol
7181,0.0007488029077649,-3,CPO-Meditron_Mol
7182,0.0001899905473692,-3,CPO-Meditron_Mol
7183,0.0003806242893915,-8,CPO-Meditron_Mol
7184,0.0001544777478557,-1,CPO-Meditron_Mol
7185,0.000143666184158,-2,CPO-Meditron_Mol
7186,0.002153466688469,-7,CPO-Meditron_Mol
7187,0.0004266469331923,-9,CPO-Meditron_Mol
7188,0.0022143514361232,-7,CPO-Meditron_Mol
7189,0.0517433509230613,3,CPO-Meditron_Mol
7190,0.0005981172434985,2,CPO-Meditron_Mol
7191,0.0002324470406165,-7,CPO-Meditron_Mol
7192,0.0004768457438331,-36,CPO-Meditron_Mol
7193,0.0005150438519194,1,CPO-Meditron_Mol
7194,0.0007538510835729,-1,CPO-Meditron_Mol
7195,0.0002204779302701,-1,CPO-Meditron_Mol
7196,0.0013093834277242,-9,CPO-Meditron_Mol
7197,0.0002655611606314,-1,CPO-Meditron_Mol
7198,8.195878035621718e-05,0,CPO-Meditron_Mol
7199,0.0006967636873014,1,CPO-Meditron_Mol
7200,0.9999321699142456,-2,CPO-Meditron_Mol
7201,0.0005920808762311,-5,CPO-Meditron_Mol
7202,0.0004478632763493,-9,CPO-Meditron_Mol
7203,0.000355470838258,-3,CPO-Meditron_Mol
7204,0.0067954687401652,-1,CPO-Meditron_Mol
7205,6.078726801206358e-05,-5,CPO-Meditron_Mol
7206,0.001060149166733,-1,CPO-Meditron_Mol
7207,0.9999617338180542,0,CPO-Meditron_Mol
7208,9.88775645964779e-05,2,CPO-Meditron_Mol
7209,0.0375953689217567,-3,CPO-Meditron_Mol
7210,0.0006374946096912,0,CPO-Meditron_Mol
7211,0.0006264979601837,5,CPO-Meditron_Mol
7212,0.0007245896849781,0,CPO-Meditron_Mol
7213,0.0009393780492246,-2,CPO-Meditron_Mol
7214,0.0012472564121708,-1,CPO-Meditron_Mol
7215,0.0009768627351149,-7,CPO-Meditron_Mol
7216,0.9914103150367736,12,CPO-Meditron_Mol
7217,0.001178219448775,8,CPO-Meditron_Mol
7218,0.0080125434324145,0,CPO-Meditron_Mol
7219,0.001067983568646,-8,CPO-Meditron_Mol
7220,6.34961761534214e-05,3,CPO-Meditron_Mol
7221,0.0001544777478557,-1,CPO-Meditron_Mol
7222,0.0036467039026319,12,CPO-Meditron_Mol
7223,0.0007398106972686,-1,CPO-Meditron_Mol
7224,0.999267041683197,-1,CPO-Meditron_Mol
7225,0.0094433855265378,6,CPO-Meditron_Mol
7226,0.0005236517172306,-1,CPO-Meditron_Mol
7227,0.000574929465074,-8,CPO-Meditron_Mol
7228,0.0003984403738286,2,CPO-Meditron_Mol
7229,0.0004182944248896,1,CPO-Meditron_Mol
7230,0.0006454703398048,-2,CPO-Meditron_Mol
7231,0.0002185776829719,1,CPO-Meditron_Mol
7232,0.0004733724344987,-6,CPO-Meditron_Mol
7233,0.0002362609084229,4,CPO-Meditron_Mol
7234,0.0010028516408056,-9,CPO-Meditron_Mol
7235,0.0014399118954315,-11,CPO-Meditron_Mol
7236,0.0008624300244264,-8,CPO-Meditron_Mol
7237,0.0007594028720632,-2,CPO-Meditron_Mol
7238,0.0014554675435647,-10,CPO-Meditron_Mol
7239,0.0007290618959814,-2,CPO-Meditron_Mol
7240,0.0005306056700646,-9,CPO-Meditron_Mol
7241,0.0002204779302701,-1,CPO-Meditron_Mol
7242,0.0003600889758672,-11,CPO-Meditron_Mol
7243,0.0003904493059962,2,CPO-Meditron_Mol
7244,0.0001509461435489,1,CPO-Meditron_Mol
7245,3.408344491617754e-05,-2,CPO-Meditron_Mol
7246,0.00086200539954,-1,CPO-Meditron_Mol
7247,0.0005311657441779,-1,CPO-Meditron_Mol
7248,0.3106657862663269,275,CPO-Meditron_Mol
7249,0.8254744410514832,-2,CPO-Meditron_Mol
7250,0.0026600437704473,-1,CPO-Meditron_Mol
7251,0.0001544777478557,-1,CPO-Meditron_Mol
7252,0.0004557137726806,-2,CPO-Meditron_Mol
7253,0.0001141488974099,-34,CPO-Meditron_Mol
7254,0.0002190721716033,0,CPO-Meditron_Mol
7255,0.0002197220601374,1,CPO-Meditron_Mol
7256,0.0028228699229657,-1,CPO-Meditron_Mol
7257,0.6187766194343567,3,CPO-Meditron_Mol
7258,9.67523956205696e-05,3,CPO-Meditron_Mol
7259,0.0018739606020972,-1,CPO-Meditron_Mol
7260,0.0004760922456625,-3,CPO-Meditron_Mol
7261,0.000382285186788,-3,CPO-Meditron_Mol
7262,0.1078938543796539,-4,CPO-Meditron_Mol
7263,0.0009811547352001,-2,CPO-Meditron_Mol
7264,0.0002870524476747,-6,CPO-Meditron_Mol
7265,0.0004208478494547,-1,CPO-Meditron_Mol
7266,0.0004956854390911,-6,CPO-Meditron_Mol
7267,0.9990047812461852,-2,CPO-Meditron_Mol
7268,0.00039320345968,-12,CPO-Meditron_Mol
7269,0.0001263458834728,5,CPO-Meditron_Mol
7270,0.0008717373711988,-9,CPO-Meditron_Mol
7271,0.0001127575815189,5,CPO-Meditron_Mol
7272,0.000354977149982,-9,CPO-Meditron_Mol
7273,0.0001321068266406,-11,CPO-Meditron_Mol
7274,0.0003849503700621,-18,CPO-Meditron_Mol
7275,0.0005218366277404,-1,CPO-Meditron_Mol
7276,0.0012654367601498,-2,CPO-Meditron_Mol
7277,0.0005028583109378,-6,CPO-Meditron_Mol
7278,0.0004545830597635,-1,CPO-Meditron_Mol
7279,0.0002127142070094,-8,CPO-Meditron_Mol
7280,0.0004216995439492,0,CPO-Meditron_Mol
7281,0.2054789811372757,-3,CPO-Meditron_Mol
7282,0.000219399400521,-2,CPO-Meditron_Mol
7283,0.0011007570428773,1,CPO-Meditron_Mol
7284,0.0001817447191569,3,CPO-Meditron_Mol
7285,0.0003410961653571,-1,CPO-Meditron_Mol
7286,0.0001101878879126,-17,CPO-Meditron_Mol
7287,0.0002158722054446,-8,CPO-Meditron_Mol
7288,0.0002271405246574,-3,CPO-Meditron_Mol
7289,0.000768857949879,5,CPO-Meditron_Mol
7290,0.0002196805435232,-4,CPO-Meditron_Mol
7291,0.0059113577008247,-4,CPO-Meditron_Mol
7292,0.0040519433096051,-6,CPO-Meditron_Mol
7293,0.0016916748136281,-2,CPO-Meditron_Mol
7294,0.9942043423652648,-3,CPO-Meditron_Mol
7295,0.9980241060256958,-3,CPO-Meditron_Mol
7296,0.000162630341947,-1,CPO-Meditron_Mol
7297,0.0221586115658283,-2,CPO-Meditron_Mol
7298,0.0006995768053457,-2,CPO-Meditron_Mol
7299,0.000355209398549,-6,CPO-Meditron_Mol
7300,0.0005166905466467,-1,CPO-Meditron_Mol
7301,0.001669191988185,-1,CPO-Meditron_Mol
7302,0.0006443343590945,16,CPO-Meditron_Mol
7303,0.0004511486622504,-9,CPO-Meditron_Mol
7304,0.9650064706802368,-2,CPO-Meditron_Mol
7305,0.0008241123869083,-4,CPO-Meditron_Mol
7306,0.0021594376303255,-9,CPO-Meditron_Mol
7307,0.9945743680000304,7,CPO-Meditron_Mol
7308,8.281191549031064e-05,-6,CPO-Meditron_Mol
7309,0.0001546582352602,7,CPO-Meditron_Mol
7310,0.9990241527557372,-4,CPO-Meditron_Mol
7311,8.682112820679322e-05,2,CPO-Meditron_Mol
7312,0.999896764755249,-5,CPO-Meditron_Mol
7313,7.961079973028973e-05,-4,CPO-Meditron_Mol
7314,0.999685525894165,-12,CPO-Meditron_Mol
7315,0.0003439958381932,-6,CPO-Meditron_Mol
7316,0.0005852347821928,-10,CPO-Meditron_Mol
7317,0.0004691733047366,-3,CPO-Meditron_Mol
7318,0.9998843669891356,-6,CPO-Meditron_Mol
7319,9.55748328124173e-05,-14,CPO-Meditron_Mol
7320,0.0002851937897503,-2,CPO-Meditron_Mol
7321,0.0013608722947537,-1,CPO-Meditron_Mol
7322,0.9999103546142578,-11,CPO-Meditron_Mol
7323,0.9999206066131592,-8,CPO-Meditron_Mol
7324,0.0020711105316877,4,CPO-Meditron_Mol
7325,0.0009415145614184,16,CPO-Meditron_Mol
7326,0.0003586183011066,3,CPO-Meditron_Mol
7327,0.0151076195761561,-5,CPO-Meditron_Mol
7328,0.0009481123997829,-1,CPO-Meditron_Mol
7329,0.2328299432992935,-7,CPO-Meditron_Mol
7330,0.99971204996109,-18,CPO-Meditron_Mol
7331,0.0007702260045334,-2,CPO-Meditron_Mol
7332,0.0002133291709469,-1,CPO-Meditron_Mol
7333,0.0002877517254091,-5,CPO-Meditron_Mol
7334,0.0010174193885177,-2,CPO-Meditron_Mol
7335,0.0004717660194728,-11,CPO-Meditron_Mol
7336,0.0011648450745269,-8,CPO-Meditron_Mol
7337,0.0010117663769051,-43,CPO-Meditron_Mol
7338,0.0002764422388281,-6,CPO-Meditron_Mol
7339,0.0006858827546238,-8,CPO-Meditron_Mol
7340,8.696190343471244e-05,-3,CPO-Meditron_Mol
7341,0.0003429982753004,-1,CPO-Meditron_Mol
7342,0.0006757862865924,-7,CPO-Meditron_Mol
7343,0.3760368525981903,-4,CPO-Meditron_Mol
7344,0.000794178340584,-12,CPO-Meditron_Mol
7345,0.0004481945943553,-2,CPO-Meditron_Mol
7346,0.0069537488743662,7,CPO-Meditron_Mol
7347,0.0001100110239349,-6,CPO-Meditron_Mol
7348,0.0003623709199018,5,CPO-Meditron_Mol
7349,0.0067616738379001,-4,CPO-Meditron_Mol
7350,0.7149696946144104,4,CPO-Meditron_Mol
7351,0.0033198199234902,0,CPO-Meditron_Mol
7352,0.9889390468597412,-13,CPO-Meditron_Mol
7353,0.062030304223299,-7,CPO-Meditron_Mol
7354,0.0001902916555991,1,CPO-Meditron_Mol
7355,0.0004357972356956,-9,CPO-Meditron_Mol
7356,0.0007220277911983,1,CPO-Meditron_Mol
7357,0.9909385442733764,-6,CPO-Meditron_Mol
7358,0.0003013550012838,-1,CPO-Meditron_Mol
7359,0.0003041738527826,-9,CPO-Meditron_Mol
7360,0.0001692788209766,-2,CPO-Meditron_Mol
7361,0.0001523431710666,-1,CPO-Meditron_Mol
7362,0.0004495224566198,-3,CPO-Meditron_Mol
7363,0.0005692673730663,-1,CPO-Meditron_Mol
7364,0.0007764110923744,-2,CPO-Meditron_Mol
7365,0.001520519494079,0,CPO-Meditron_Mol
7366,0.0015332144685089,0,CPO-Meditron_Mol
7367,0.0223411414772272,-11,CPO-Meditron_Mol
7368,0.9933278560638428,-6,CPO-Meditron_Mol
7369,0.000149510524352,-5,CPO-Meditron_Mol
7370,0.0199793986976146,-9,CPO-Meditron_Mol
7371,0.001658942666836,-2,CPO-Meditron_Mol
7372,0.0008549095364287,-4,CPO-Meditron_Mol
7373,0.0003083602059632,-8,CPO-Meditron_Mol
7374,0.0009555888245813,-1,CPO-Meditron_Mol
7375,0.4587076008319855,6,CPO-Meditron_Mol
7376,0.0005029914318583,-1,CPO-Meditron_Mol
7377,0.0015695687616243,-6,CPO-Meditron_Mol
7378,0.0008005934068933,0,CPO-Meditron_Mol
7379,0.0002873038465622,-2,CPO-Meditron_Mol
7380,0.0002488018944859,0,CPO-Meditron_Mol
7381,0.0005206083878874,-10,CPO-Meditron_Mol
7382,0.0002440779062453,-1,CPO-Meditron_Mol
7383,0.0010342806344851,0,CPO-Meditron_Mol
7384,0.0031914566643536,-9,CPO-Meditron_Mol
7385,0.0005601387820206,2,CPO-Meditron_Mol
7386,0.9998733997344972,-3,CPO-Meditron_Mol
7387,0.0075127882882952,17,CPO-Meditron_Mol
7388,0.0002104664890794,4,CPO-Meditron_Mol
7389,0.0009005848551169,-2,CPO-Meditron_Mol
7390,5.620675074169412e-05,-4,CPO-Meditron_Mol
7391,0.000471048959298,-9,CPO-Meditron_Mol
7392,0.0009250236325897,24,CPO-Meditron_Mol
7393,0.0004415720177348,-8,CPO-Meditron_Mol
7394,0.9616430997848512,0,CPO-Meditron_Mol
7395,0.0081041986122727,3,CPO-Meditron_Mol
7396,0.0032744840718805,-7,CPO-Meditron_Mol
7397,0.0001544777478557,-1,CPO-Meditron_Mol
7398,0.0002305705856997,1,CPO-Meditron_Mol
7399,0.0006097671575844,-2,CPO-Meditron_Mol
7400,0.0002677161537576,4,CPO-Meditron_Mol
7401,0.0010006172815337,4,CPO-Meditron_Mol
7402,0.0003874574613291,2,CPO-Meditron_Mol
7403,0.0541629791259765,-4,CPO-Meditron_Mol
7404,0.0029716654680669,-21,CPO-Meditron_Mol
7405,0.0007565442938357,0,CPO-Meditron_Mol
7406,0.0006037806742824,-1,CPO-Meditron_Mol
7407,0.9999070167541504,2,CPO-Meditron_Mol
7408,8.124599844450131e-05,0,CPO-Meditron_Mol
7409,0.0001784241612767,-5,CPO-Meditron_Mol
7410,0.0005931967752985,0,CPO-Meditron_Mol
7411,0.0001544777478557,-1,CPO-Meditron_Mol
7412,0.0028217043727636,-7,CPO-Meditron_Mol
7413,0.0002116574614774,-13,CPO-Meditron_Mol
7414,0.0001761268795235,0,CPO-Meditron_Mol
7415,0.0004962502862326,0,CPO-Meditron_Mol
7416,0.0003532068803906,-8,CPO-Meditron_Mol
7417,0.0007630765903741,-1,CPO-Meditron_Mol
7418,0.0007789060473442,1,CPO-Meditron_Mol
7419,0.0013564375694841,-8,CPO-Meditron_Mol
7420,0.0005040987161919,5,CPO-Meditron_Mol
7421,0.9996452331542968,6,CPO-Meditron_Mol
7422,0.0004057890037074,-4,CPO-Meditron_Mol
7423,0.0004320805601309,-1,CPO-Meditron_Mol
7424,0.0016254446236416,-8,CPO-Meditron_Mol
7425,0.0013263393193483,0,CPO-Meditron_Mol
7426,0.0005945005686953,-7,CPO-Meditron_Mol
7427,0.0026374119333922,-14,CPO-Meditron_Mol
7428,0.0006652252632193,-1,CPO-Meditron_Mol
7429,0.0003204021486453,-10,CPO-Meditron_Mol
7430,0.000231185083976,-3,CPO-Meditron_Mol
7431,0.0001857800089055,4,CPO-Meditron_Mol
7432,0.0016844635829329,1,CPO-Meditron_Mol
7433,0.0036295563913881,7,CPO-Meditron_Mol
7434,0.0008704214706085,-6,CPO-Meditron_Mol
7435,0.0003480099840089,-1,CPO-Meditron_Mol
7436,0.0015033568488433,-1,CPO-Meditron_Mol
7437,0.0008998105186037,0,CPO-Meditron_Mol
7438,0.999951958656311,-1,CPO-Meditron_Mol
7439,0.0007070766296237,4,CPO-Meditron_Mol
7440,0.0004939783248119,0,CPO-Meditron_Mol
7441,0.000297560414765,1,CPO-Meditron_Mol
7442,0.0011869880836457,-8,CPO-Meditron_Mol
7443,0.0001549041335238,5,CPO-Meditron_Mol
7444,0.2026744484901428,4,CPO-Meditron_Mol
7445,0.0678128451108932,-7,CPO-Meditron_Mol
7446,0.0001692875666776,2,CPO-Meditron_Mol
7447,0.9972078204154968,-7,CPO-Meditron_Mol
7448,0.9737384915351868,-6,CPO-Meditron_Mol
7449,0.9989581108093262,-22,CPO-Meditron_Mol
7450,0.0013034284347668,0,CPO-Meditron_Mol
7451,0.0003320120158605,-7,CPO-Meditron_Mol
7452,0.9500219225883484,-6,CPO-Meditron_Mol
7453,0.0003891117812599,-2,CPO-Meditron_Mol
7454,0.0007869093096815,-4,CPO-Meditron_Mol
7455,0.0001398082822561,9,CPO-Meditron_Mol
7456,9.171271813102068e-05,2,CPO-Meditron_Mol
7457,0.010317662730813,7,CPO-Meditron_Mol
7458,0.0005206047208048,0,CPO-Meditron_Mol
7459,0.982512354850769,-4,CPO-Meditron_Mol
7460,0.0008837025961838,-3,CPO-Meditron_Mol
7461,1.7590064089745283e-05,2,CPO-Meditron_Mol
7462,0.0015207624528557,-1,CPO-Meditron_Mol
7463,0.0009111085091717,-2,CPO-Meditron_Mol
7464,0.0006058424478396,-10,CPO-Meditron_Mol
7465,0.0002541059802751,-7,CPO-Meditron_Mol
7466,0.0009425349999219,-1,CPO-Meditron_Mol
7467,0.0006076305289752,6,CPO-Meditron_Mol
7468,0.0052173263393342,-5,CPO-Meditron_Mol
7469,7.55176370148547e-05,3,CPO-Meditron_Mol
7470,0.0001533379545435,-2,CPO-Meditron_Mol
7471,0.00043665478006,-6,CPO-Meditron_Mol
7472,0.9985449314117432,8,CPO-Meditron_Mol
7473,0.0005249804235063,-3,CPO-Meditron_Mol
7474,0.9908321499824524,-4,CPO-Meditron_Mol
7475,0.2704245150089264,43,CPO-Meditron_Mol
7476,0.0001950072764884,-4,CPO-Meditron_Mol
7477,0.0001592765620443,-6,CPO-Meditron_Mol
7478,0.0005067870370112,-1,CPO-Meditron_Mol
7479,0.0093952780589461,4,CPO-Meditron_Mol
7480,0.0005259024328552,-9,CPO-Meditron_Mol
7481,0.0104634892195463,-4,CPO-Meditron_Mol
7482,0.0009693701285868,-1,CPO-Meditron_Mol
7483,0.000382567057386,-2,CPO-Meditron_Mol
7484,0.0004668929614126,-8,CPO-Meditron_Mol
7485,0.0003664380928967,6,CPO-Meditron_Mol
7486,0.9775232672691344,4,CPO-Meditron_Mol
7487,0.0015272976597771,-9,CPO-Meditron_Mol
7488,0.9998878240585328,1,CPO-Meditron_Mol
7489,6.542926712427288e-05,4,CPO-Meditron_Mol
7490,0.0005525916349142,-10,CPO-Meditron_Mol
7491,0.9499437212944032,-18,CPO-Meditron_Mol
7492,0.0001680108107393,0,CPO-Meditron_Mol
7493,0.0008147041080519,-9,CPO-Meditron_Mol
7494,0.0040272148326039,-15,CPO-Meditron_Mol
7495,0.0015851324424147,1,CPO-Meditron_Mol
7496,0.587357223033905,5,CPO-Meditron_Mol
7497,0.0002274645667057,-3,CPO-Meditron_Mol
7498,3.8014033634681255e-05,11,CPO-Meditron_Mol
7499,0.0015909081557765,-1,CPO-Meditron_Mol
7500,0.0004529306024778,-2,CPO-Meditron_Mol
7501,0.0007370423409156,0,CPO-Meditron_Mol
7502,0.9999263286590576,12,CPO-Meditron_Mol
7503,0.0015188112156465,-8,CPO-Meditron_Mol
7504,0.0003717089130077,2,CPO-Meditron_Mol
7505,0.0009743945556692,-1,CPO-Meditron_Mol
7506,0.0008347922121174,5,CPO-Meditron_Mol
7507,0.0047196866944432,-9,CPO-Meditron_Mol
7508,0.0003592169960029,-3,CPO-Meditron_Mol
7509,0.0001422470377292,-4,CPO-Meditron_Mol
7510,0.000646261149086,-8,CPO-Meditron_Mol
7511,0.0001476678735343,-2,CPO-Meditron_Mol
7512,0.9999327659606934,-6,CPO-Meditron_Mol
7513,0.0003733011253643,-1,CPO-Meditron_Mol
7514,0.000355791504262,-1,CPO-Meditron_Mol
7515,0.0011915368959307,-9,CPO-Meditron_Mol
7516,0.0009434451349079,-1,CPO-Meditron_Mol
7517,0.0017608167836442,-1,CPO-Meditron_Mol
7518,0.0010777085553854,-2,CPO-Meditron_Mol
7519,0.0003026536433026,-8,CPO-Meditron_Mol
7520,0.0019044235814362,3,CPO-Meditron_Mol
7521,0.0055801887065172,-1,CPO-Meditron_Mol
7522,0.000219893277972,-1,CPO-Meditron_Mol
7523,0.0001606546138646,-1,CPO-Meditron_Mol
7524,0.0002487169986125,4,CPO-Meditron_Mol
7525,0.0014340751804411,-9,CPO-Meditron_Mol
7526,0.0003713731712196,0,CPO-Meditron_Mol
7527,0.0004212933417875,-6,CPO-Meditron_Mol
7528,0.0001192093914141,-3,CPO-Meditron_Mol
7529,0.0004273524973541,-5,CPO-Meditron_Mol
7530,0.0006305692368187,-2,CPO-Meditron_Mol
7531,0.0001281748700421,-2,CPO-Meditron_Mol
7532,0.0007656643283553,-10,CPO-Meditron_Mol
7533,0.8687063455581665,-3,CPO-Meditron_Mol
7534,0.0002204779302701,-1,CPO-Meditron_Mol
7535,0.9996787309646606,5,CPO-Meditron_Mol
7536,0.0001100354493246,7,CPO-Meditron_Mol
7537,0.0919319689273834,42,CPO-Meditron_Mol
7538,0.0008327375981025,0,CPO-Meditron_Mol
7539,0.000462666794192,3,CPO-Meditron_Mol
7540,0.000357730401447,-1,CPO-Meditron_Mol
7541,0.035642072558403,12,CPO-Meditron_Mol
7542,0.0003970809048041,-7,CPO-Meditron_Mol
7543,0.0005358565831556,-11,CPO-Meditron_Mol
7544,0.0004257221880834,-10,CPO-Meditron_Mol
7545,0.0004441181954462,-4,CPO-Meditron_Mol
7546,3.953908526455052e-05,0,CPO-Meditron_Mol
7547,0.0005307088722474,-1,CPO-Meditron_Mol
7548,0.0004988078144378,-6,CPO-Meditron_Mol
7549,0.0009272892493754,8,CPO-Meditron_Mol
7550,0.0001331331295659,4,CPO-Meditron_Mol
7551,0.0001470067654736,2,CPO-Meditron_Mol
7552,0.0022673988714814,-5,CPO-Meditron_Mol
7553,8.806796540739015e-05,2,CPO-Meditron_Mol
7554,0.0001360205205855,-2,CPO-Meditron_Mol
7555,0.0010282453149557,-9,CPO-Meditron_Mol
7556,0.0005807945271953,-1,CPO-Meditron_Mol
